Category,Name,Tags,Services,Eligibility,LatLng,Lat,Lng,Address,Hours of Operation,Phone,Website,Email,Social Media,Rating,Facebook,Instagram,Twitter,Source
HISPANIC COMMUNITY RESOURCES,Chicanos Por La Causa,,"Counseling provided for: behavioral health,  substance abuse, victims of domestic  violence. Employment training classes,  parenting classes, shelter for victims of  domestic violence",GENERAL RESOURCES,"33.436889632653056, -112.05830132653061",,,"1112 E Buckeye Rd., Phoenix, AZ 85034",,602-257-0700,www.cplc.org,,,,,,,SHOW Clinic
HISPANIC COMMUNITY RESOURCES,HIV/AIDS Latino Outreach Services,,Outreach program for all Latinos in Maricopa  and Pinal counties,GENERAL RESOURCES,,,,,,"602-257-5530 
602-689-5479",,,,,,,,SHOW Clinic
HISPANIC COMMUNITY RESOURCES,CPLC Mortgage & CPLC  Credit Union,,"Experienced bilingual, HUD- certified pre purchasing counseling",GENERAL RESOURCES,,,,,,602-253-0838,,,,,,,,SHOW Clinic
HISPANIC COMMUNITY RESOURCES,De Colores,,Domestic violence shelter- accepts women  and their children with referral,GENERAL RESOURCES,,,,,,602-269-1515,,,,,,,,SHOW Clinic
HISPANIC COMMUNITY RESOURCES,Mexican Consulate,,Tues and Thursdays only 9:00 AM- 2:00 PM,GENERAL RESOURCES,,,,"10600 W G. St. San Luis, AZ 85349",,928-627-8712,,,,,,,,SHOW Clinic
HISPANIC COMMUNITY RESOURCES,Mexican Consulate,,,GENERAL RESOURCES,"33.46602085, -112.0684082",,,"320 E McDowell Rd #320,  Phoenix, AZ 85005",,602-242-7398,,,,,,,,SHOW Clinic
HISPANIC COMMUNITY RESOURCES,Bureau of US Customs & Border Protection,,,GENERAL RESOURCES,,,,,,Immigration: 602-392-4440  #3,,,,,,,,SHOW Clinic
HISPANIC COMMUNITY RESOURCES,Tonatierra Comm. Dev.  Institute,,Legal representation. Immigration Information,GENERAL RESOURCES,"33.457163196527695, -112.08269240139643",,,"812 n 7TH Avenue,  
Phoenix, AZ",,602-254-5230,,,,,,,,SHOW Clinic
HISPANIC COMMUNITY RESOURCES,Friendly House,,"Academia del pueblo, Adult education,  college and career readiness program,  emergency support services, family  
immigration services, and many more. Social, counselling and immigration services,  parenting classes. ",GENERAL RESOURCES,"33.44001887755102, -112.07532440816327",,,"113 W Sherman St.,  
Phoenix, AZ 85003",,602-257-1870,www.friendlyhouse.org,,,,,,,SHOW Clinic
HISPANIC COMMUNITY RESOURCES,Molina Complete Care of AZ,,24-hour Crisis line,GENERAL RESOURCES,,,,,,602-222-9444,,,,,,,,SHOW Clinic
HISPANIC COMMUNITY RESOURCES,Valle Del Sol,,"Non-profit, community-based organizations  helping men, women, children, families, and  the elderly through counseling, substance  abuse treatment, support services and  leadership development programs.",GENERAL RESOURCES,,,,,,602-258-6797,,,,,,,,SHOW Clinic
HISPANIC COMMUNITY RESOURCES,Arizona Marriage & Family Therapy Clinic - Bilingual Therapy Services,,,GENERAL RESOURCES,,,,"6100 W Gila Springs Place, Suite 19 (Chandler  & Kyrene)",,480-282-8778,www.AZMFTClinic.com,,,,,,,SHOW Clinic
HISPANIC COMMUNITY RESOURCES,Arizona Marriage & Family Therapy Clinic - Bilingual Therapy Services,,,GENERAL RESOURCES,,,,"7581 S Willow Drive, Suite 108 (McClintock &  Elliot)",,,,,,,,,,SHOW Clinic
HISPANIC COMMUNITY RESOURCES,Kora Radio Taxi,,,TRANSPORTATION,,,,,,602-352-8481,,,,,,,,SHOW Clinic
HISPANIC COMMUNITY RESOURCES,Marina Tours and Travel,,Operation hours: Mon-Fri 9a-6p 11a-3p,TRANSPORTATION,"23.0924284, -82.325173",,,"7035 S Central #4, Phoenix, AZ 85040",,602-352-8481,,,,,,,,SHOW Clinic
HISPANIC COMMUNITY RESOURCES,Aero Mexico,,,TRANSPORTATION,,,,,,800-237-6639,aeromexico.com,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Crisis Hotlines,,,HOTLINES,"33.34883, -112.49123",,,Maricopa County,,602-222-9444,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Crisis Hotlines,,,HOTLINES,,,,"Pinal, Gila, Yuma, La Paz Counties (Southern Arizona)",,866-495-6735,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Crisis Hotlines,,Counseling line,HOTLINES,"32.8461131, -109.6993139",,,Gila River,,800-259-3449,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,ADHS Pregnancy and Breastfeeding Hotline,,24-hour breastfeeding questions,HOTLINES,,,,,,800-833-4642,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Department of Child Safety (DCS),,Arizona’s Statewide Toll-Free Child Abuse Hotline,HOTLINES,,,,"Po Box 6030, s/c C010-23 Phoenix, AZ 85005-6030",,"1-888-767-2445 
(1-888-SOS-CHILD)",,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Resource Link,,"Mercy Gilbert and Chandler Regional Medical  Centers Doctor referral service, information  and registration support groups, classes, and events
Hours of Operation: Mon-Fri 8a-5:30p",GENERAL INFORMATION,,,,,,1-877-728-5414,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Community Info & Referral,,"Shelter Hotline(Option #1), Financial and Community Resources",GENERAL INFORMATION,,,,,,800-352-3792  & 2-1-1,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Maricopa County Public Health Clinic,,,GENERAL INFORMATION,"33.447063, -112.077806",,,"301 W Jefferson St.,  
Phoenix, AZ 85003",,602-506-3011,http://www.maricopa.gov/3849/PublicHealth,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,American Academy of Pediatrics,,"Pediatrician Finder, Child Safety Information",GENERAL INFORMATION,,,,,,866-843-2271,"www.aap.org or  
www.Healthychildren.co m",,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,"Women, Infants, and  Children (WIC) Office Locator",,,GENERAL INFORMATION,,,,,,"800-252-5942 
602-542-1886",www.azdhs.gov,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Sacaton- Tribal Social  Services,,,GENERAL INFORMATION,"33.0775626, -111.7364679",,,"Pima, Sacaton, AZ 85147",,"520-562-3396  
Fax: 520-562- 3633",www.gilariver.org,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Salt River Pima Maricopa Social Services,,,GENERAL INFORMATION,,,,,,480-362-5645,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,AK-Chin Social Services,,,GENERAL INFORMATION,,,,,,520-568-1090,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,AZ Warmline,,Postpartum depression support and  resources. Leave message and you will get a  call back. 24-hour service,PERINATAL MOOD DISORDER SUPPORTS,,,,,,1-888-434-6667,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Postpartum Support  International (PSI),,,PERINATAL MOOD DISORDER SUPPORTS,,,,,,1-800-944-4773,www.postpartum.net,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,"East Valley Maternal  Wellness, PLLC",,Postpartum depression and perinatal  adjustment resources,PERINATAL MOOD DISORDER SUPPORTS,"33.3363604, -111.7650372",,,"1166 E Warner Rd #101, Gilbert, AZ 85296",,480-220-0582,www.eastvalleymaternalwellness.com,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,"Dignity Health  
Postpartum Depression  Support Group",,Meetings are Wednesdays 1 to 2:30p,PERINATAL MOOD DISORDER SUPPORTS,,,,"1760 E Pecos Rd., Ste  235, Gilbert, AZ",,"480-728-5414 
877-128-5414",,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Baby Blues Connection,,"Baby Blues Versus Postpartum Depression,  Supportive Resources",PERINATAL MOOD DISORDER SUPPORTS,,,,,,800-557-8375,www.babybluesconnection.org,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Birth to 5 Helpline,,"A question line for parents, caregivers, and professionals regarding development, behavior, feeding, sleep patterns, etc.",PARENT EDUCATION AND SUPPORT PROGRAMS,,,,,,1-877-705-5437,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Postpartum Baby Care  Class,,Free Support Group (ages 0-2); 3rd Wednesday of every month 10:00- 11:30,PARENT EDUCATION AND SUPPORT PROGRAMS,,,,Mercy Gilbert McAuley Building,,602-933-3591,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Healthy Families,,In-home support and education on parenting  and baby development,PARENT EDUCATION AND SUPPORT PROGRAMS,"33.34883, -112.49123",,,Maricopa County,,602-266-5976,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Healthy Families,,,PARENT EDUCATION AND SUPPORT PROGRAMS,"32.8085851, -111.4426212",,,Pinal County,,520-518-5292,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Early Head Start and  Head Start Program,,"Early child development, education, health, nutrition and family services",PARENT EDUCATION AND SUPPORT PROGRAMS,,,,,,"480-464-9669 
1-866-763-6481",,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Parent Partners Plus by Southwest Human Development,,"Connects expecting parents or families with  a child age 0-5 to free home visitation  program that support healthy pregnancy,  parent education and connection with  community resources",PARENT EDUCATION AND SUPPORT PROGRAMS,,,,,,602-633-0732,www.parent.partnersplus.com,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Child Crisis Arizona Home Visiting Program,,"Community resources, developmental  activities, and parental support to expecting  or parenting families with children ages 0-5",PARENT EDUCATION AND SUPPORT PROGRAMS,,,,"Gilbert, Queen Creek,  Mesa",,480-304-9440,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,"Child and Family Resource, Inc.",,Parenting Programs,PARENT EDUCATION AND SUPPORT PROGRAMS,,,,,,602-234-3941,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Family Service Agency,,Parent education classes for AHCCCS  members,PARENT EDUCATION AND SUPPORT PROGRAMS,,,,,,602-863-1862,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Child Crisis Arizona,,"Free or for a small fee for parenting skills,  play groups, classes for relatives as parents,  etc. 
* Classes in English and Spanish",PARENT EDUCATION AND SUPPORT PROGRAMS,,,,"817 N Country Club, Mesa, AZ 85201 (Family  Resource Center)",,480-834-9424,https://childcrisisaz.org/,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Mesa Parent University,,"Offers a variety of FREE classes for parents  related to guidance and behavior, academics,  growth and development, and health.  
* Classes in English & Spanish",PARENT EDUCATION AND SUPPORT PROGRAMS,,,,,,480-472-0000,www.mpsaz.org/parentu,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Parenting Arizona,,"Parenting classes, Parent Aid Services, &  Supportive programs",PARENT EDUCATION AND SUPPORT PROGRAMS,"33.536180200000004, -112.06474003024522",,,"6741 N 7th St., Phoenix,  AZ 85014",,602-248-0428,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Father Matters,,Assists with a variety of issues including child  support modifications,PARENT EDUCATION AND SUPPORT PROGRAMS,"33.403457326530614, -112.01412734693878",,,"3146 E Wier Ave #28,  Phoenix, AZ 85040",,480-720-9228,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Hope Living Center,,"Earn as you learn educational classes, 1 on 1  meeting",PARENT EDUCATION AND SUPPORT PROGRAMS,"33.4484367, -112.074141",,,Phoenix,,602-715-0999,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Hope Living Center,,,PARENT EDUCATION AND SUPPORT PROGRAMS,"33.4150485, -111.549577",,,Apache Junction,,480-983-4673,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Hope Living Center,,,PARENT EDUCATION AND SUPPORT PROGRAMS,"38.0416798, -102.0087927",,,Coolidge,,520-723-8888,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Pregnancy and Postpartum Fitness Class,,"Location/Time varies, Infant and toddlers  welcome/ $10",PARENT EDUCATION AND SUPPORT PROGRAMS,,,,,,480-728-5414,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,First things First,,,PARENT EDUCATION AND SUPPORT PROGRAMS,,,,"4000 N Central Avenue,  Suite 800",,602-771-5100,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Parent Assistance Center,,,PARENT EDUCATION AND SUPPORT PROGRAMS,,,,"5333 N 7th Street Suite,  A100, Phoenix, AZ 85014",,602-288-0155,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Southwest Human Development,,,PARENT EDUCATION AND SUPPORT PROGRAMS,"33.47973311111111, -112.03008004166666",,,"2850 N 24th Street,  Phoenix, AZ 85008",,602-288-0155,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Earn as you learn programs,,Aid to Women Center,PARENT EDUCATION AND SUPPORT PROGRAMS,,,,,,480-966-1902,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Earn as you learn programs,,1st Way Women’s Center,PARENT EDUCATION AND SUPPORT PROGRAMS,,,,,,602-261-7522,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Raising Special Kids,,"Support, support groups, resources and  education to families with special needs;  birth to age 26",DEVELOPMENTAL AND DISABILITY RESOURCES,,,,,,602-242-4366,www.raisingspecialkids.org,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Sharing Down Syndrome Arizona,,"Information, counseling, continuing education, support",DEVELOPMENTAL AND DISABILITY RESOURCES,,,,,,480-926-6500,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Arizona Early Intervention Program,,Services for Infants & Toddlers with  developmental needs ages 0-3,DEVELOPMENTAL AND DISABILITY RESOURCES,"33.446926995107795, -112.09627905526507",,,"1717 W Jefferson St, Phoenix, AZ 85007",,,https://des.az.gov/services/disabilities/developmental-infant,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Arizona Department of  Health Services Breastfeeding Hotline,,,BREASTFEEDING SUPPORT AND SUPPLIES,,,,,,1-800-833-4642,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Breastfeeding Support  Group,,Fridays 10:00 AM,BREASTFEEDING SUPPORT AND SUPPLIES,"33.287571549999996, -111.75159241330519",,,Mercy Gilbert Medical  Center,,1-877-728-5414,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Breastfeeding Support  Group,,Wednesdays 11:00 AM,BREASTFEEDING SUPPORT AND SUPPLIES,"33.2967965, -111.87408291378185",,,Chandler Regional Medical Center,,,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Arizona Breastfeeding  Center,,"Lactation Consultation, Counseling, Support,  Classes",BREASTFEEDING SUPPORT AND SUPPLIES,,,,,,480-442-8491,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,La Leche League,,,BREASTFEEDING SUPPORT AND SUPPLIES,,,,,,1-800-525-3243,"www.lalecheleague.org 
www.lllofaz.org",,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,AZ Breastfeeding Coalition,,"Lactation advocates, support and link to AZ  support resources",BREASTFEEDING SUPPORT AND SUPPLIES,,,,,,,www.azbreastfeeding.org,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Pumpin’ Pal,,Markets angled breast shields and hands free straps to improve comfort and effectiveness of pumping breastmilk.,BREASTFEEDING SUPPORT AND SUPPLIES,,,,,,,www.pumpinpal.com,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,"Modern Mommy  
Boutique",,"Breast pump sales and rentals, nursing  classes, breastfeeding support group, nursing  bras, and supplies. Free delivery",BREASTFEEDING SUPPORT AND SUPPLIES,,,,,,480-857-7187,www.modernmommyboutique.com,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,"Anything for Baby  
Equipment Rentals",,"Baby equipment, furniture, breastfeeding  supplies, pump for purchase or rent. Free  delivery.",BREASTFEEDING SUPPORT AND SUPPLIES,,,,,,480-515-9783,www.anythingforbaby.com,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Banner Health,,breastfeeding and baby care classes,BREASTFEEDING SUPPORT AND SUPPLIES,,,,,,602-230-2273,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,SAMHSA (Substance Abuse and Mental Health Administration),,Treatment and Services Locator,SUBSTANCE ABUSE AND BEHAVIORAL HEALTH,,,,,,1-800-662-4357,www.SAMHSA.gov,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Center for Hope,,"For pregnant and/or parenting women with  co-occurring disorders. Outpatient treatment  center- Intensive and regular outpatient  treatment, Supportive housing programs,  Support, transportation and Childcare",SUBSTANCE ABUSE AND BEHAVIORAL HEALTH,"33.40548812080537, -111.8153557986577",,,"554 S Bellview, Mesa, AZ 85204",,"480-461-1711  
Fax: 480-833- 5772",,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,"BAART Behavioral Health Services, Inc",,"Adults only. Behavioral Health and Substance  Abuse treatment. Sliding fee, AHCCCS,  Medicare, Private Insurance",SUBSTANCE ABUSE AND BEHAVIORAL HEALTH,"33.30613127272727, -111.857129",,,"908 W Chandler Blvd.,  85225",,480-899-0200,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,NCADD (National Council on Alcoholism  and Drug Dependence)/ Healthy Connections  Program,,"Comprehensive treatment for pregnant adult  women with substance abuse and co occurring disorders, including emergency  and supportive housing.",SUBSTANCE ABUSE AND BEHAVIORAL HEALTH,"33.4484367, -112.074141",,,Phoenix,,"602-264-6214
HOPE Line 1-800-NCA-CALL",,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Chandler Fire Department,,"Free car seats and installation. Call/leave  message to make an appointment.  
Appointments are almost every Saturday. Do  not have to be a Chandler resident.",CHILD SAFETY SEAT PROGRAMS,,,,,,480-782-2046,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Gilbert Fire Department,,Must be a Gilbert resident & meet guidelines  By appointments ONLY,CHILD SAFETY SEAT PROGRAMS,,,,,,480-503-6300,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Mothers Lifeline Through St. Andrew’s  Catholic Church,,"Leave a message. Emergency clothing, beds,  diapers, bottles, car seats, playpens",FINANCIAL SUPPORT,,,,,,480-899-1990  ext 202,,,,,,,,SHOW Clinic
PARENT AND NEWBORN RESOURCES,Child and Family Resources,,Formula and diapers if available,FINANCIAL SUPPORT,"32.898790428571424, -111.74005728571429",,,"1729 N Trekell Rd #120,  Casa Grande, AZ 85122",,520-518-5292,,,,,,,,SHOW Clinic
